person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
22.0,Male,Bachelor,54518.0,0,Rent,10000.0,Personal,17.93,0.18,2.0,625,Yes,0
21.0,Female,High School,54918.0,1,Rent,10000.0,Education,10.25,0.18,2.0,593,Yes,0
24.0,Male,Associate,85094.0,0,Mortgage,16000.0,Debtconsolidation,10.62,0.19,2.0,573,No,0
24.0,Female,Associate,84631.0,3,Mortgage,12000.0,Personal,17.56,0.14,3.0,631,Yes,0
24.0,Male,Bachelor,85032.0,0,Mortgage,4800.0,Homeimprovement,11.36,0.06,2.0,562,Yes,0
24.0,Male,Bachelor,54628.0,3,Rent,10000.0,Venture,13.11,0.18,4.0,684,Yes,0
25.0,Female,Bachelor,84988.0,2,Mortgage,12800.0,Medical,13.11,0.15,4.0,650,No,0
22.0,Female,Bachelor,85386.0,1,Mortgage,11000.0,Medical,11.36,0.13,3.0,651,Yes,0
24.0,Male,Bachelor,84936.0,3,Mortgage,6000.0,Venture,7.88,0.07,3.0,664,Yes,0
25.0,Male,Master,54700.0,4,Rent,10000.0,Medical,12.87,0.18,3.0,559,Yes,0
22.0,Male,High School,47956.0,0,Rent,10000.0,Education,11.01,0.21,3.0,569,No,1
21.0,Female,Master,54811.0,0,Rent,10000.0,Education,11.01,0.18,2.0,631,No,0
24.0,Female,High School,47930.0,3,Rent,10000.0,Debtconsolidation,14.11,0.21,3.0,626,No,1
25.0,Female,High School,54597.0,2,Rent,10000.0,Debtconsolidation,11.89,0.18,3.0,582,No,0
26.0,Male,Master,84970.0,5,Mortgage,7000.0,Education,7.88,0.08,4.0,691,No,0
25.0,Male,Associate,85112.0,0,Mortgage,14000.0,Debtconsolidation,10.25,0.16,4.0,630,No,0
23.0,Male,High School,84886.0,0,Mortgage,3000.0,Personal,7.51,0.04,4.0,583,Yes,0
23.0,Female,Bachelor,85021.0,0,Mortgage,10000.0,Venture,10.99,0.12,4.0,691,No,0
26.0,Male,High School,54740.0,2,Rent,10000.0,Medical,14.11,0.18,2.0,552,Yes,0
24.0,Female,Associate,85410.0,0,Own,15000.0,Education,12.18,0.18,2.0,599,Yes,0
25.0,Female,High School,84678.0,0,Own,5000.0,Homeimprovement,8.59,0.06,3.0,632,Yes,0
23.0,Male,Bachelor,28734.0,0,Rent,4325.0,Personal,11.11,0.15,3.0,648,No,0
23.0,Male,Bachelor,58391.0,0,Rent,4325.0,Venture,5.42,0.07,4.0,623,No,0
25.0,Female,Bachelor,28361.0,4,Rent,4300.0,Medical,11.86,0.15,3.0,691,Yes,0
24.0,Male,High School,36997.0,2,Rent,4300.0,Medical,9.63,0.12,4.0,631,No,0
22.0,Male,High School,63539.0,0,Rent,4300.0,Debtconsolidation,11.01,0.07,2.0,529,Yes,0
22.0,Male,Associate,85000.0,3,Own,12000.0,Medical,12.53,0.14,2.0,525,Yes,0
23.0,Female,Master,130733.0,0,Rent,4300.0,Venture,11.83,0.03,4.0,687,Yes,0
23.0,Female,Bachelor,37207.0,4,Rent,4275.0,Education,11.86,0.11,4.0,651,No,0
22.0,Male,High School,33975.0,1,Rent,4250.0,Venture,10.99,0.13,2.0,682,Yes,0
24.0,Female,High School,43093.0,3,Rent,4250.0,Personal,6.99,0.1,2.0,711,Yes,0
23.0,Male,Master,55770.0,0,Rent,4250.0,Medical,11.01,0.08,2.0,583,Yes,0
22.0,Male,High School,61027.0,1,Rent,4250.0,Medical,12.69,0.07,4.0,627,Yes,0
23.0,Female,Associate,84757.0,4,Mortgage,15000.0,Debtconsolidation,11.14,0.18,4.0,611,Yes,0
26.0,Male,Bachelor,85092.0,5,Mortgage,12000.0,Homeimprovement,8.94,0.14,2.0,694,No,0
26.0,Male,High School,58334.0,7,Rent,4225.0,Personal,9.83,0.07,2.0,631,No,0
22.0,Female,Bachelor,84774.0,0,Mortgage,15000.0,Debtconsolidation,13.92,0.18,2.0,653,Yes,0
22.0,Male,Bachelor,55535.0,0,Rent,10000.0,Venture,5.99,0.18,4.0,595,No,0
26.0,Female,Master,85166.0,3,Mortgage,7000.0,Medical,14.26,0.08,4.0,618,No,0
24.0,Female,Associate,48669.0,0,Rent,10000.0,Homeimprovement,10.36,0.21,3.0,609,No,1
24.0,Female,Bachelor,85260.0,0,Mortgage,9000.0,Education,11.83,0.11,3.0,707,No,0
24.0,Female,High School,84844.0,0,Mortgage,10000.0,Venture,7.74,0.12,3.0,641,Yes,0
22.0,Male,Bachelor,55898.0,0,Rent,10000.0,Venture,14.61,0.18,4.0,628,No,0
23.0,Male,High School,55671.0,0,Rent,10000.0,Medical,7.29,0.18,2.0,579,No,0
26.0,Male,Associate,85203.0,3,Mortgage,5400.0,Personal,12.53,0.06,4.0,639,Yes,0
26.0,Male,High School,85025.0,5,Mortgage,12000.0,Homeimprovement,11.26,0.14,4.0,667,Yes,0
22.0,Male,Bachelor,85102.0,0,Own,15000.0,Medical,11.26,0.18,3.0,696,Yes,0
23.0,Male,Master,85171.0,0,Mortgage,20000.0,Education,12.21,0.23,4.0,671,Yes,0
23.0,Male,High School,85020.0,0,Mortgage,6000.0,Venture,13.16,0.07,4.0,632,Yes,0
22.0,Male,High School,84798.0,0,Mortgage,9600.0,Education,15.37,0.11,2.0,635,No,0
22.0,Male,High School,56365.0,0,Rent,10000.0,Venture,7.29,0.18,3.0,520,Yes,0
24.0,Female,Master,56582.0,1,Rent,10000.0,Education,11.48,0.18,3.0,706,No,0
23.0,Male,Bachelor,56688.0,2,Rent,10000.0,Medical,13.57,0.18,4.0,595,Yes,0
23.0,Male,Bachelor,85062.0,0,Mortgage,8400.0,Education,8.0,0.1,3.0,648,Yes,0
22.0,Female,Bachelor,84775.0,0,Mortgage,16000.0,Education,16.63,0.19,3.0,655,Yes,0
22.0,Male,High School,85240.0,3,Mortgage,18000.0,Education,14.42,0.21,3.0,672,Yes,0
21.0,Female,High School,37076.0,0,Rent,4200.0,Education,6.92,0.11,4.0,520,No,0
25.0,Male,High School,36924.0,5,Rent,4200.0,Medical,12.23,0.11,4.0,547,Yes,0
24.0,Male,Associate,84727.0,4,Other,9000.0,Personal,9.63,0.11,2.0,620,Yes,0
22.0,Female,High School,37213.0,0,Rent,4200.0,Venture,15.31,0.11,2.0,517,No,1
24.0,Female,Bachelor,85158.0,0,Mortgage,8950.0,Personal,11.89,0.11,3.0,642,No,0
25.0,Female,High School,38334.0,4,Rent,4200.0,Medical,8.9,0.11,3.0,530,No,0
22.0,Male,High School,38189.0,1,Rent,4200.0,Venture,13.57,0.11,2.0,684,Yes,0
24.0,Female,Associate,85100.0,3,Mortgage,15000.0,Venture,11.46,0.18,2.0,523,Yes,0
26.0,Male,Bachelor,42115.0,2,Rent,4200.0,Medical,8.9,0.1,3.0,637,Yes,0
24.0,Female,Bachelor,84954.0,4,Mortgage,7500.0,Medical,8.32,0.09,2.0,622,No,0
22.0,Female,Master,35677.0,0,Rent,4200.0,Homeimprovement,6.62,0.12,2.0,715,No,1
21.0,Female,Associate,35359.0,0,Rent,4200.0,Medical,15.62,0.12,3.0,652,No,1
24.0,Male,High School,42923.0,2,Rent,4200.0,Personal,10.37,0.1,4.0,638,Yes,0
22.0,Male,High School,35919.0,0,Rent,4200.0,Homeimprovement,11.01,0.12,2.0,637,No,1
22.0,Male,Associate,44318.0,2,Rent,4200.0,Personal,11.01,0.09,4.0,676,No,0
21.0,Male,Bachelor,45508.0,0,Rent,4200.0,Medical,9.32,0.09,3.0,648,No,0
26.0,Female,Bachelor,77941.0,3,Mortgage,8000.0,Debtconsolidation,12.17,0.1,4.0,690,No,1
25.0,Male,Associate,45443.0,3,Rent,4200.0,Medical,11.11,0.09,3.0,614,Yes,0
24.0,Male,Master,47628.0,0,Rent,4200.0,Venture,6.76,0.09,4.0,667,No,0
21.0,Male,Bachelor,49181.0,2,Rent,4200.0,Medical,7.51,0.09,4.0,619,Yes,0
25.0,Female,Associate,48961.0,1,Rent,4200.0,Education,9.63,0.09,2.0,560,Yes,0
24.0,Male,Bachelor,85098.0,2,Mortgage,13950.0,Debtconsolidation,11.14,0.16,2.0,621,Yes,0
23.0,Female,Bachelor,50166.0,0,Rent,4200.0,Education,14.54,0.08,3.0,622,Yes,0
23.0,Male,Associate,85197.0,0,Mortgage,5000.0,Medical,7.14,0.06,2.0,650,Yes,0
24.0,Male,Bachelor,51628.0,1,Rent,4200.0,Education,7.9,0.08,2.0,630,Yes,0
25.0,Male,Bachelor,85571.0,2,Mortgage,21000.0,Education,13.22,0.25,4.0,669,No,0
23.0,Female,High School,85042.0,0,Mortgage,8700.0,Education,13.47,0.1,4.0,589,Yes,0
22.0,Male,High School,44052.0,3,Rent,4200.0,Medical,9.91,0.1,2.0,633,No,1
25.0,Male,High School,44626.0,3,Rent,4200.0,Homeimprovement,10.99,0.09,4.0,510,No,1
22.0,Female,Bachelor,85497.0,0,Mortgage,14075.0,Education,14.74,0.16,4.0,623,No,0
25.0,Female,Associate,45567.0,3,Rent,4200.0,Debtconsolidation,11.01,0.09,2.0,692,No,1
24.0,Male,Master,57989.0,0,Rent,4200.0,Personal,8.9,0.07,4.0,588,Yes,0
23.0,Male,High School,85782.0,1,Own,10500.0,Education,13.92,0.12,4.0,673,No,0
26.0,Female,Bachelor,58809.0,1,Rent,4200.0,Medical,6.92,0.07,3.0,692,Yes,0
23.0,Male,Associate,85524.0,2,Mortgage,14500.0,Education,5.99,0.17,3.0,656,Yes,0
22.0,Male,Associate,85424.0,0,Mortgage,7450.0,Medical,13.06,0.09,4.0,656,No,0
26.0,Male,Master,67105.0,4,Mortgage,2500.0,Medical,7.66,0.04,3.0,691,No,1
26.0,Male,High School,86284.0,2,Mortgage,8500.0,Education,6.54,0.1,3.0,609,Yes,0
23.0,Male,High School,85915.0,1,Mortgage,9600.0,Education,11.01,0.11,4.0,666,Yes,0
26.0,Female,High School,85995.0,5,Mortgage,1000.0,Debtconsolidation,6.39,0.01,4.0,598,Yes,0
24.0,Male,Master,67133.0,0,Mortgage,2900.0,Medical,9.62,0.04,2.0,634,No,1
26.0,Male,Doctorate,64666.0,0,Rent,4200.0,Education,14.22,0.06,4.0,682,No,0
25.0,Female,Master,86225.0,5,Mortgage,7200.0,Debtconsolidation,6.62,0.08,4.0,709,Yes,0
23.0,Male,Bachelor,66990.0,0,Rent,4200.0,Medical,9.91,0.06,3.0,519,Yes,0
23.0,Male,Bachelor,86146.0,0,Mortgage,9600.0,Education,7.51,0.11,4.0,666,No,0
25.0,Female,Bachelor,78887.0,0,Mortgage,6000.0,Personal,8.9,0.08,2.0,548,No,1
26.0,Female,High School,86190.0,1,Mortgage,4400.0,Debtconsolidation,5.42,0.05,4.0,677,No,0
23.0,Female,Bachelor,86213.0,4,Mortgage,7500.0,Debtconsolidation,9.99,0.09,3.0,639,Yes,0
25.0,Female,High School,86237.0,0,Mortgage,4800.0,Venture,13.49,0.06,3.0,639,Yes,0
21.0,Male,Associate,86279.0,0,Mortgage,6000.0,Venture,11.01,0.07,4.0,606,No,0
22.0,Male,Associate,86220.0,0,Mortgage,1500.0,Venture,15.23,0.02,2.0,666,No,0
23.0,Female,Master,66232.0,1,Rent,4200.0,Medical,10.99,0.06,2.0,657,No,1
26.0,Female,Bachelor,86143.0,3,Mortgage,6000.0,Homeimprovement,15.62,0.07,3.0,703,Yes,0
24.0,Male,Bachelor,85930.0,0,Own,14000.0,Personal,10.99,0.16,3.0,667,No,0
23.0,Female,Associate,74275.0,1,Rent,4200.0,Personal,6.03,0.06,4.0,662,Yes,0
23.0,Female,Associate,86278.0,0,Mortgage,8500.0,Venture,5.79,0.1,2.0,596,Yes,0
23.0,Female,High School,75597.0,0,Rent,4200.0,Medical,5.42,0.06,3.0,633,Yes,0
25.0,Female,Associate,76165.0,1,Rent,4200.0,Venture,14.22,0.06,4.0,670,No,0
25.0,Female,Master,86220.0,3,Own,3250.0,Venture,5.79,0.04,2.0,715,No,0
24.0,Female,High School,85949.0,3,Mortgage,10000.0,Medical,10.36,0.12,4.0,624,Yes,0
24.0,Male,Bachelor,86264.0,0,Own,10000.0,Homeimprovement,5.79,0.12,3.0,656,Yes,0
24.0,Male,Bachelor,86195.0,0,Mortgage,3500.0,Education,11.49,0.04,2.0,567,Yes,0
26.0,Female,Master,79118.0,4,Rent,4200.0,Homeimprovement,7.29,0.05,2.0,655,Yes,0
23.0,Female,Master,73736.0,0,Rent,4200.0,Personal,15.58,0.06,2.0,666,No,1
22.0,Male,Bachelor,67477.0,0,Mortgage,7400.0,Medical,14.84,0.11,2.0,688,No,1
26.0,Male,High School,83841.0,3,Rent,4200.0,Homeimprovement,6.62,0.05,3.0,625,Yes,0
24.0,Male,High School,86007.0,0,Mortgage,20000.0,Education,11.36,0.23,2.0,567,No,0
22.0,Female,Associate,85975.0,0,Mortgage,3200.0,Personal,7.4,0.04,2.0,662,Yes,0
22.0,Female,High School,88128.0,0,Rent,4200.0,Debtconsolidation,11.71,0.05,3.0,623,Yes,0
21.0,Female,High School,36844.0,0,Rent,4150.0,Medical,6.76,0.11,3.0,679,Yes,0
23.0,Female,Bachelor,121184.0,1,Rent,4150.0,Venture,10.65,0.03,2.0,726,Yes,0
25.0,Female,Master,28273.0,4,Rent,4125.0,Education,14.54,0.15,2.0,705,Yes,0
23.0,Female,Bachelor,24989.0,0,Rent,4100.0,Education,13.49,0.16,4.0,685,No,0
22.0,Female,Associate,36970.0,0,Rent,4100.0,Education,14.26,0.11,3.0,568,Yes,0
23.0,Female,Bachelor,86450.0,2,Own,15000.0,Education,13.47,0.17,3.0,617,Yes,0
22.0,Male,High School,46771.0,0,Rent,4100.0,Medical,11.49,0.09,4.0,583,Yes,0
23.0,Female,Associate,51487.0,3,Rent,4100.0,Medical,7.88,0.08,2.0,656,No,0
23.0,Female,Bachelor,46740.0,0,Rent,4100.0,Medical,11.01,0.09,4.0,578,No,1
26.0,Female,Master,85980.0,5,Mortgage,3000.0,Debtconsolidation,5.79,0.03,2.0,682,No,0
26.0,Male,High School,86214.0,1,Mortgage,6500.0,Debtconsolidation,10.99,0.08,4.0,671,No,0
22.0,Female,Master,58487.0,0,Rent,4100.0,Debtconsolidation,11.99,0.07,3.0,686,No,0
26.0,Female,Master,69761.0,4,Rent,4100.0,Medical,10.59,0.06,3.0,610,Yes,0
22.0,Male,High School,86234.0,0,Mortgage,12000.0,Medical,11.71,0.14,4.0,595,No,0
26.0,Male,Associate,84415.0,4,Rent,4075.0,Personal,5.42,0.05,3.0,600,No,0
24.0,Female,High School,18022.0,0,Rent,4050.0,Medical,6.91,0.22,4.0,638,No,1
26.0,Male,High School,61716.0,1,Rent,4050.0,Homeimprovement,7.88,0.07,4.0,586,No,0
22.0,Male,Associate,86906.0,0,Mortgage,3000.0,Education,10.99,0.03,3.0,629,Yes,0
25.0,Male,Bachelor,99404.0,3,Rent,4050.0,Venture,9.99,0.04,2.0,623,Yes,0
23.0,Male,High School,31167.0,4,Rent,4025.0,Venture,9.91,0.13,4.0,589,Yes,0
24.0,Female,Master,65464.0,3,Rent,4025.0,Education,6.76,0.06,2.0,635,Yes,0
24.0,Male,Associate,87019.0,0,Mortgage,15000.0,Personal,15.95,0.17,3.0,632,Yes,0
26.0,Male,Associate,87089.0,4,Mortgage,7500.0,Homeimprovement,10.99,0.09,3.0,661,No,0
21.0,Male,Bachelor,15083.0,2,Rent,4000.0,Medical,10.65,0.27,4.0,505,No,1
25.0,Female,Associate,87024.0,2,Mortgage,9250.0,Education,12.53,0.11,4.0,668,Yes,0
24.0,Male,High School,15405.0,4,Rent,4000.0,Personal,13.8,0.26,3.0,691,No,1
21.0,Female,Master,15371.0,0,Rent,4000.0,Homeimprovement,10.99,0.26,3.0,664,No,1
21.0,Male,High School,86595.0,0,Mortgage,7500.0,Education,13.17,0.09,4.0,619,Yes,0
26.0,Male,Associate,57231.0,5,Rent,10000.0,Debtconsolidation,5.42,0.17,2.0,678,No,0
25.0,Female,Associate,87235.0,2,Mortgage,4800.0,Education,11.01,0.06,3.0,543,Yes,0
26.0,Male,Associate,57430.0,6,Rent,10000.0,Venture,10.99,0.17,3.0,668,No,0
26.0,Male,Doctorate,57250.0,4,Rent,10000.0,Personal,15.05,0.17,2.0,722,Yes,0
24.0,Female,High School,86895.0,0,Mortgage,18000.0,Personal,7.9,0.21,2.0,559,Yes,0
21.0,Male,Master,58410.0,0,Rent,10000.0,Personal,6.03,0.17,3.0,690,No,0
23.0,Male,Bachelor,87489.0,0,Mortgage,12000.0,Personal,16.29,0.14,2.0,686,No,0
23.0,Male,Associate,58287.0,0,Rent,10000.0,Venture,15.62,0.17,2.0,608,Yes,0
22.0,Male,High School,58745.0,0,Rent,10000.0,Venture,13.49,0.17,4.0,527,Yes,0
25.0,Male,High School,87192.0,3,Mortgage,14000.0,Education,12.42,0.16,2.0,596,Yes,0
25.0,Female,High School,51481.0,2,Rent,10000.0,Venture,13.8,0.19,3.0,648,No,1
24.0,Male,Bachelor,87360.0,1,Own,16000.0,Venture,12.42,0.18,3.0,556,Yes,0
24.0,Male,High School,87515.0,4,Mortgage,5000.0,Homeimprovement,6.03,0.06,3.0,602,Yes,0
22.0,Male,Associate,87482.0,0,Mortgage,5000.0,Personal,12.69,0.06,3.0,659,No,0
25.0,Male,High School,51474.0,1,Rent,10000.0,Debtconsolidation,14.91,0.19,3.0,666,No,1
23.0,Male,High School,58504.0,0,Rent,10000.0,Debtconsolidation,7.29,0.17,2.0,572,No,0
23.0,Female,Associate,87469.0,2,Mortgage,5000.0,Education,11.01,0.06,3.0,618,Yes,0
23.0,Female,Bachelor,87494.0,0,Mortgage,4200.0,Venture,12.42,0.05,3.0,679,No,0
25.0,Female,Master,87390.0,0,Mortgage,5000.0,Medical,6.03,0.06,3.0,545,Yes,0
21.0,Male,High School,58562.0,0,Rent,10000.0,Debtconsolidation,5.79,0.17,2.0,583,Yes,0
23.0,Male,Associate,58534.0,0,Rent,10000.0,Venture,9.25,0.17,3.0,616,No,0
23.0,Female,Bachelor,87537.0,2,Mortgage,2400.0,Venture,12.69,0.03,2.0,616,No,0
23.0,Male,Associate,51327.0,0,Rent,10000.0,Homeimprovement,15.58,0.19,3.0,634,No,1
24.0,Male,Bachelor,87301.0,2,Mortgage,12000.0,Personal,6.03,0.14,2.0,636,No,0
22.0,Male,Bachelor,87547.0,0,Mortgage,7200.0,Debtconsolidation,7.9,0.08,3.0,668,Yes,0
26.0,Female,Bachelor,87159.0,5,Mortgage,17000.0,Medical,10.65,0.2,4.0,506,Yes,0
24.0,Female,Associate,68540.0,0,Mortgage,6000.0,Medical,11.71,0.09,4.0,602,No,1
24.0,Female,Bachelor,87064.0,2,Mortgage,17000.0,Venture,11.01,0.2,4.0,668,No,0
22.0,Male,Associate,87360.0,0,Own,15000.0,Medical,7.9,0.17,2.0,598,Yes,0
25.0,Male,Bachelor,58390.0,3,Rent,10000.0,Education,11.86,0.17,3.0,703,No,0
25.0,Male,Bachelor,87406.0,6,Mortgage,4800.0,Debtconsolidation,10.65,0.05,3.0,621,Yes,0
24.0,Female,Associate,58418.0,0,Rent,10000.0,Personal,14.22,0.17,4.0,685,No,0
24.0,Female,High School,87038.0,1,Mortgage,1000.0,Education,15.23,0.01,3.0,653,Yes,0
24.0,Male,Bachelor,87378.0,0,Mortgage,6000.0,Debtconsolidation,7.49,0.07,4.0,597,No,0
26.0,Male,Associate,87573.0,0,Mortgage,5000.0,Medical,8.49,0.06,3.0,701,Yes,0
26.0,Female,Master,58711.0,2,Rent,10000.0,Education,8.94,0.17,4.0,689,Yes,0
26.0,Male,Bachelor,87380.0,6,Mortgage,16000.0,Education,11.01,0.18,3.0,671,Yes,0
26.0,Male,High School,58656.0,3,Rent,10000.0,Medical,12.21,0.17,3.0,568,Yes,0
23.0,Female,High School,58561.0,0,Rent,10000.0,Education,12.84,0.17,4.0,619,Yes,0
22.0,Male,Associate,51076.0,3,Rent,10000.0,Medical,16.32,0.2,4.0,647,No,1
23.0,Male,Bachelor,87369.0,3,Mortgage,20000.0,Education,7.49,0.23,2.0,680,No,0
23.0,Male,Bachelor,87279.0,0,Own,15000.0,Personal,6.99,0.17,2.0,622,No,0
23.0,Male,Associate,58470.0,0,Rent,10000.0,Personal,13.79,0.17,3.0,603,No,0
23.0,Male,Bachelor,51685.0,0,Rent,10000.0,Debtconsolidation,11.01,0.19,3.0,563,No,1
23.0,Female,Bachelor,79992.0,1,Mortgage,4000.0,Debtconsolidation,15.62,0.05,4.0,654,No,1
23.0,Male,Associate,67907.0,0,Mortgage,5650.0,Medical,10.99,0.08,3.0,562,No,1
22.0,Male,Associate,58731.0,0,Rent,10000.0,Medical,11.71,0.17,4.0,557,Yes,0
25.0,Male,Bachelor,87526.0,7,Mortgage,9000.0,Education,15.62,0.1,4.0,695,No,0
23.0,Male,Bachelor,52338.0,0,Rent,10000.0,Education,16.89,0.19,4.0,584,No,1
24.0,Male,Bachelor,59429.0,0,Rent,10000.0,Personal,13.85,0.17,4.0,603,No,0
22.0,Female,High School,60053.0,0,Rent,10000.0,Education,12.87,0.17,2.0,649,Yes,0
22.0,Male,Bachelor,52694.0,3,Rent,10000.0,Medical,16.77,0.19,2.0,656,No,1
22.0,Male,Bachelor,87431.0,1,Mortgage,8400.0,Education,5.42,0.1,2.0,662,Yes,0
24.0,Female,Associate,60188.0,0,Rent,10000.0,Venture,13.49,0.17,3.0,643,Yes,0
24.0,Female,Bachelor,87502.0,5,Mortgage,6000.0,Medical,13.49,0.07,2.0,607,Yes,0
24.0,Male,High School,52839.0,6,Rent,10000.0,Medical,13.62,0.19,3.0,678,No,1
24.0,Male,Bachelor,87435.0,3,Own,9000.0,Homeimprovement,7.49,0.1,4.0,670,No,0
26.0,Female,Master,60450.0,7,Rent,10000.0,Venture,13.11,0.17,3.0,591,Yes,0
24.0,Male,High School,60727.0,6,Rent,10000.0,Medical,11.01,0.16,3.0,709,Yes,0
26.0,Male,Associate,87173.0,4,Mortgage,16000.0,Venture,10.59,0.18,3.0,672,No,0
22.0,Male,High School,61419.0,0,Rent,10000.0,Debtconsolidation,11.14,0.16,2.0,562,No,0
24.0,Male,Bachelor,87506.0,3,Mortgage,12000.0,Personal,5.42,0.14,2.0,679,No,0
24.0,Male,Associate,87488.0,3,Mortgage,11200.0,Medical,7.29,0.13,4.0,618,Yes,0
22.0,Female,Bachelor,61005.0,0,Rent,10000.0,Personal,11.71,0.16,3.0,680,No,0
26.0,Female,Bachelor,87330.0,7,Mortgage,10500.0,Homeimprovement,15.28,0.12,2.0,651,No,0
24.0,Female,Associate,87183.0,0,Mortgage,3000.0,Personal,11.01,0.03,2.0,682,No,0
23.0,Female,Associate,61006.0,0,Rent,10000.0,Education,7.51,0.16,3.0,671,Yes,0
25.0,Female,Associate,87017.0,2,Mortgage,2100.0,Homeimprovement,7.66,0.02,3.0,545,Yes,0
25.0,Male,High School,87505.0,1,Own,18000.0,Education,7.66,0.21,3.0,644,Yes,0
24.0,Male,Master,87324.0,2,Mortgage,6000.0,Education,16.77,0.07,3.0,675,No,0
23.0,Female,Associate,61325.0,0,Rent,10000.0,Education,9.91,0.16,3.0,542,Yes,0
23.0,Female,Associate,60866.0,2,Rent,10000.0,Debtconsolidation,11.01,0.16,2.0,661,No,0
25.0,Female,Master,87233.0,0,Own,16000.0,Venture,17.14,0.18,3.0,702,Yes,0
21.0,Male,High School,60415.0,0,Rent,10000.0,Debtconsolidation,11.71,0.17,3.0,603,Yes,0
21.0,Male,Associate,61030.0,0,Rent,10000.0,Education,6.03,0.16,4.0,663,Yes,0
24.0,Female,Associate,61249.0,2,Rent,10000.0,Debtconsolidation,7.51,0.16,4.0,651,Yes,0
24.0,Female,Associate,61173.0,0,Rent,10000.0,Homeimprovement,14.27,0.16,4.0,517,Yes,0
22.0,Female,Bachelor,87152.0,0,Own,16000.0,Venture,10.37,0.18,3.0,706,Yes,0
24.0,Female,Bachelor,87422.0,0,Mortgage,2100.0,Venture,11.01,0.02,2.0,664,No,0
25.0,Male,High School,87544.0,1,Mortgage,2000.0,Homeimprovement,7.66,0.02,4.0,607,No,0
22.0,Male,High School,87237.0,0,Mortgage,10000.0,Education,11.01,0.11,2.0,578,Yes,0
24.0,Male,Bachelor,60854.0,1,Rent,10000.0,Personal,11.71,0.16,2.0,540,Yes,0
26.0,Male,Master,61212.0,0,Rent,10000.0,Personal,8.49,0.16,3.0,534,Yes,0
21.0,Male,High School,60927.0,0,Rent,10000.0,Debtconsolidation,6.99,0.16,4.0,582,Yes,0
24.0,Female,Master,60942.0,0,Rent,10000.0,Personal,7.49,0.16,2.0,642,No,0
22.0,Male,Bachelor,60870.0,3,Rent,10000.0,Medical,12.99,0.16,4.0,700,Yes,0
25.0,Male,High School,61329.0,2,Rent,10000.0,Education,7.49,0.16,3.0,703,Yes,0
22.0,Male,High School,61105.0,3,Rent,10000.0,Education,10.99,0.16,2.0,585,No,0
22.0,Female,Master,61118.0,0,Rent,10000.0,Debtconsolidation,13.99,0.16,2.0,663,Yes,0
24.0,Female,Bachelor,87309.0,2,Mortgage,10000.0,Education,12.98,0.11,4.0,699,Yes,0
22.0,Male,Associate,87438.0,1,Mortgage,5000.0,Education,6.54,0.06,4.0,663,No,0
21.0,Male,Associate,87337.0,0,Mortgage,2000.0,Debtconsolidation,6.54,0.02,2.0,681,Yes,0
22.0,Male,High School,87547.0,0,Mortgage,10800.0,Personal,6.91,0.12,3.0,593,No,0
24.0,Male,Bachelor,87247.0,3,Mortgage,5000.0,Medical,9.25,0.06,2.0,660,Yes,0
24.0,Male,Master,61400.0,1,Rent,10000.0,Debtconsolidation,7.29,0.16,4.0,662,Yes,0
25.0,Female,Bachelor,53862.0,3,Rent,10000.0,Medical,15.65,0.19,4.0,564,No,1
22.0,Female,Bachelor,87616.0,0,Mortgage,3500.0,Debtconsolidation,5.42,0.04,4.0,685,Yes,0
23.0,Male,Bachelor,61116.0,1,Rent,10000.0,Education,9.63,0.16,3.0,631,Yes,0
23.0,Male,Master,61182.0,0,Rent,10000.0,Education,6.92,0.16,2.0,663,No,0
23.0,Female,Bachelor,87571.0,1,Mortgage,7000.0,Education,6.17,0.08,3.0,655,Yes,0
23.0,Male,Associate,87507.0,1,Mortgage,6000.0,Debtconsolidation,6.17,0.07,3.0,635,Yes,0
24.0,Male,High School,87143.0,5,Mortgage,6000.0,Venture,9.99,0.07,2.0,621,Yes,0
23.0,Male,Associate,61261.0,0,Rent,10000.0,Medical,11.01,0.16,2.0,567,Yes,0
26.0,Female,Associate,60877.0,5,Rent,10000.0,Homeimprovement,6.91,0.16,2.0,651,Yes,0
24.0,Female,Bachelor,68142.0,1,Mortgage,4900.0,Medical,15.95,0.07,4.0,536,No,1
23.0,Male,High School,87117.0,0,Mortgage,5000.0,Personal,11.86,0.06,2.0,602,Yes,0
25.0,Female,Master,87384.0,5,Mortgage,15000.0,Debtconsolidation,7.88,0.17,3.0,627,Yes,0
23.0,Male,Associate,87751.0,3,Mortgage,8700.0,Personal,6.76,0.1,4.0,570,Yes,0
23.0,Female,Bachelor,87740.0,0,Mortgage,8000.0,Medical,13.61,0.09,2.0,627,Yes,0
23.0,Male,High School,87064.0,1,Mortgage,9000.0,Venture,6.76,0.1,2.0,588,Yes,0
22.0,Male,High School,61340.0,0,Rent,10000.0,Medical,6.17,0.16,2.0,572,Yes,0
24.0,Male,Associate,54082.0,0,Rent,10000.0,Venture,11.01,0.18,3.0,603,No,1
23.0,Female,High School,87026.0,3,Mortgage,6400.0,Education,7.51,0.07,2.0,690,No,0
24.0,Female,Bachelor,87633.0,5,Mortgage,8000.0,Venture,7.88,0.09,4.0,655,No,0
