person_gender,person_education,person_income,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,net_disposable_income
Male,Associate,81493.0,Mortgage,10000.0,Education,9.62,0.12,2.0,573,Yes,0,80531.0
Female,Bachelor,28367.0,Rent,10000.0,Homeimprovement,7.29,0.31,4.0,661,No,1,27638.0
Female,Associate,81316.0,Own,7000.0,Venture,14.72,0.09,3.0,656,Yes,0,80285.6
Female,Master,28367.0,Rent,10000.0,Homeimprovement,10.99,0.31,3.0,631,No,1,27268.0
Male,High School,81240.0,Mortgage,7000.0,Debtconsolidation,7.88,0.09,4.0,663,Yes,0,80688.4
Female,Bachelor,81538.0,Mortgage,10000.0,Medical,9.32,0.12,3.0,665,Yes,0,80606.0
Male,High School,28367.0,Rent,10000.0,Venture,6.62,0.31,2.0,560,No,1,27705.0
Male,Bachelor,81570.0,Mortgage,3000.0,Medical,9.32,0.03,4.0,623,No,0,81290.4
Female,High School,28367.0,Rent,10000.0,Education,7.49,0.31,4.0,539,No,1,27618.0
Male,Master,28367.0,Rent,10000.0,Education,10.95,0.31,2.0,654,No,1,27272.0
Male,High School,28367.0,Rent,10000.0,Education,11.71,0.31,2.0,664,No,1,27196.0
Male,Bachelor,81240.0,Own,16000.0,Medical,12.69,0.2,4.0,702,No,0,79209.6
Female,High School,28367.0,Rent,10000.0,Education,13.72,0.31,2.0,633,No,1,26995.0
Female,Bachelor,28367.0,Rent,10000.0,Debtconsolidation,12.73,0.31,4.0,676,No,1,27094.0
Male,Associate,81487.0,Own,7500.0,Education,16.0,0.09,3.0,664,No,0,80287.0
Female,Bachelor,81730.0,Mortgage,3000.0,Personal,7.9,0.04,3.0,703,No,0,81493.0
Male,Master,81343.0,Mortgage,19200.0,Venture,7.51,0.31,2.0,564,Yes,0,79901.08
Male,High School,81970.0,Mortgage,3000.0,Medical,11.71,0.03,3.0,682,Yes,0,81618.7
Male,High School,81363.0,Mortgage,10400.0,Medical,8.9,0.13,4.0,624,Yes,0,80437.4
Male,Bachelor,28367.0,Rent,10000.0,Medical,13.16,0.31,4.0,649,No,1,27051.0
Female,Associate,28367.0,Rent,10000.0,Personal,12.21,0.31,4.0,628,No,1,27146.0
Female,Associate,81357.0,Mortgage,10000.0,Venture,11.01,0.12,3.0,551,Yes,0,80256.0
Male,Bachelor,28367.0,Rent,10000.0,Medical,9.91,0.31,3.0,628,No,1,27376.0
Male,High School,28367.0,Rent,10000.0,Venture,9.63,0.31,4.0,539,No,1,27404.0
Male,Master,28367.0,Rent,10000.0,Medical,14.59,0.31,2.0,603,No,1,26908.0
Male,High School,81563.0,Mortgage,10400.0,Education,6.17,0.13,2.0,599,Yes,0,80921.32
Male,Associate,81354.0,Mortgage,12000.0,Education,11.99,0.15,4.0,656,Yes,0,79915.2
Male,High School,81110.0,Mortgage,5600.0,Debtconsolidation,7.49,0.07,2.0,638,Yes,0,80690.56
Female,Master,28512.0,Rent,10000.0,Medical,9.88,0.31,2.0,660,No,1,27524.0
Male,Associate,81402.0,Mortgage,4000.0,Debtconsolidation,7.49,0.05,3.0,633,Yes,0,81102.4
Female,Bachelor,29348.0,Rent,10000.0,Personal,7.51,0.31,4.0,668,No,1,28597.0
Female,Bachelor,29556.0,Rent,10000.0,Personal,9.88,0.31,2.0,620,No,1,28568.0
Female,Associate,29512.0,Rent,10000.0,Venture,9.32,0.31,4.0,539,No,1,28580.0
Female,Bachelor,29883.0,Rent,10000.0,Homeimprovement,9.91,0.31,4.0,661,No,1,28892.0
Female,Bachelor,29556.0,Rent,10000.0,Education,11.01,0.31,2.0,646,No,1,28455.0
Male,Bachelor,29950.0,Rent,10000.0,Medical,11.01,0.31,2.0,662,No,1,28849.0
Female,Associate,29650.0,Rent,10000.0,Debtconsolidation,10.38,0.31,4.0,621,No,1,28612.0
Female,High School,81370.0,Mortgage,12150.0,Homeimprovement,10.37,0.15,3.0,662,Yes,0,80110.045
Female,High School,81373.0,Mortgage,9250.0,Debtconsolidation,6.17,0.11,2.0,603,Yes,0,80802.275
Female,High School,81697.0,Mortgage,8800.0,Debtconsolidation,7.51,0.11,2.0,628,Yes,0,81036.12
Female,Associate,81181.0,Mortgage,4000.0,Venture,6.76,0.05,3.0,539,Yes,0,80910.6
Female,Bachelor,29630.0,Rent,10000.0,Debtconsolidation,13.48,0.31,2.0,680,No,1,28282.0
Female,Associate,81375.0,Own,3250.0,Venture,6.76,0.04,2.0,584,No,0,81155.3
Male,Associate,30121.0,Rent,10000.0,Debtconsolidation,10.99,0.31,4.0,703,No,1,29022.0
Male,Master,29550.0,Rent,10000.0,Debtconsolidation,11.01,0.31,3.0,633,No,1,28449.0
Male,Master,81174.0,Own,12000.0,Education,8.59,0.15,2.0,593,No,0,80143.2
Male,High School,29794.0,Rent,10000.0,Venture,8.7,0.31,2.0,539,No,1,28924.0
Female,High School,81207.0,Mortgage,19200.0,Education,15.65,0.31,2.0,628,Yes,0,78202.2
Female,Bachelor,81590.0,Own,6400.0,Personal,11.01,0.08,3.0,656,Yes,0,80885.36
Male,Bachelor,30968.0,Rent,10000.0,Personal,9.64,0.31,4.0,597,No,1,30004.0
Male,Associate,31122.0,Rent,10000.0,Personal,11.01,0.31,4.0,647,No,1,30021.0
Male,Bachelor,81189.0,Own,13000.0,Venture,11.01,0.16,3.0,593,Yes,0,79757.7
Male,High School,31013.0,Rent,10000.0,Medical,8.94,0.31,4.0,560,No,1,30119.0
Male,Master,31044.0,Rent,10000.0,Personal,11.01,0.31,4.0,563,No,1,29943.0
Male,High School,81219.0,Mortgage,6000.0,Venture,9.32,0.07,2.0,619,Yes,0,80659.8
Male,Associate,81251.0,Mortgage,10000.0,Personal,12.21,0.12,3.0,589,Yes,0,80030.0
Female,Bachelor,81679.0,Mortgage,16000.0,Education,16.0,0.2,2.0,659,No,0,79119.0
Male,Master,74281.0,Mortgage,18000.0,Homeimprovement,12.09,0.24,3.0,672,No,1,72104.8
Female,Master,81207.0,Mortgage,7000.0,Education,8.63,0.09,3.0,631,Yes,0,80602.9
Female,Bachelor,31286.0,Rent,10000.0,Debtconsolidation,7.66,0.31,4.0,609,No,1,30520.0
Male,High School,30863.0,Rent,10000.0,Venture,11.36,0.31,2.0,645,No,1,29727.0
Male,High School,31313.0,Rent,10000.0,Venture,11.83,0.31,3.0,603,No,1,30130.0
Male,High School,74194.0,Mortgage,19200.0,Debtconsolidation,16.0,0.31,3.0,583,No,1,71122.0
Male,Master,81595.0,Mortgage,10000.0,Education,10.62,0.12,4.0,663,Yes,0,80533.0
Male,Bachelor,30685.0,Rent,10000.0,Personal,8.59,0.31,2.0,641,No,1,29826.0
Female,Associate,81583.0,Mortgage,15000.0,Homeimprovement,11.01,0.18,4.0,566,Yes,0,79931.5
Male,High School,30935.0,Rent,10000.0,Personal,14.11,0.31,2.0,608,No,1,29524.0
Male,High School,81538.0,Mortgage,16000.0,Venture,6.17,0.2,2.0,654,Yes,0,80550.8
Female,High School,81467.0,Mortgage,5525.0,Education,6.99,0.07,4.0,690,Yes,0,81080.8025
Male,Bachelor,81794.0,Mortgage,5000.0,Personal,9.99,0.06,2.0,553,Yes,0,81294.5
Female,Bachelor,81893.0,Mortgage,5000.0,Medical,13.8,0.06,2.0,683,No,0,81203.0
Male,Bachelor,32053.0,Rent,10000.0,Education,15.58,0.31,2.0,664,No,1,30495.0
Female,Associate,74506.0,Mortgage,3000.0,Education,11.01,0.03,4.0,613,No,1,74175.7
Male,Master,81494.0,Mortgage,3250.0,Homeimprovement,11.49,0.04,2.0,703,No,0,81120.575
Male,Master,31964.0,Rent,10000.0,Debtconsolidation,10.65,0.31,3.0,641,No,1,30899.0
Male,Associate,81548.0,Mortgage,6500.0,Homeimprovement,7.14,0.08,2.0,551,No,0,81083.9
Female,Bachelor,32200.0,Rent,10000.0,Personal,10.99,0.31,4.0,648,No,1,31101.0
Male,Bachelor,63150.0,Mortgage,3500.0,Medical,10.75,0.06,3.0,593,No,1,62773.75
Male,Bachelor,81756.0,Mortgage,3900.0,Education,14.35,0.05,4.0,674,No,0,81196.35
Female,Associate,32073.0,Rent,10000.0,Education,16.0,0.31,2.0,672,No,1,30473.0
Male,High School,82272.0,Mortgage,9600.0,Education,14.96,0.12,4.0,656,No,0,80835.84
Female,Master,82042.0,Mortgage,12000.0,Medical,12.87,0.15,4.0,690,No,0,80497.6
Male,High School,81858.0,Mortgage,5500.0,Education,10.25,0.07,4.0,570,No,0,81294.25
Male,High School,32647.0,Rent,10000.0,Venture,13.49,0.31,3.0,627,No,1,31298.0
Male,High School,63923.0,Mortgage,4000.0,Medical,11.01,0.06,2.0,636,No,1,63482.6
Female,High School,74917.0,Mortgage,19200.0,Debtconsolidation,15.65,0.26,2.0,539,No,1,71912.2
Female,Master,32965.0,Rent,10000.0,Education,7.49,0.3,3.0,652,No,1,32216.0
Male,High School,81622.0,Mortgage,14400.0,Education,11.71,0.18,2.0,638,Yes,0,79935.76
Male,High School,32767.0,Rent,10000.0,Personal,16.0,0.31,2.0,583,No,1,31167.0
Female,High School,32545.0,Rent,10000.0,Medical,11.01,0.31,2.0,699,No,1,31444.0
Female,Associate,32764.0,Rent,10000.0,Medical,6.54,0.31,4.0,586,No,1,32110.0
Female,Bachelor,82048.0,Mortgage,3000.0,Personal,7.88,0.04,4.0,610,No,0,81811.6
Male,Master,32720.0,Rent,10000.0,Personal,9.88,0.31,2.0,539,No,1,31732.0
Male,High School,33269.0,Rent,10000.0,Medical,10.65,0.3,3.0,621,No,1,32204.0
Female,High School,33602.0,Rent,10000.0,Medical,11.01,0.3,2.0,612,No,1,32501.0
Male,Bachelor,33847.0,Rent,10000.0,Debtconsolidation,12.73,0.3,2.0,656,No,1,32574.0
Female,Associate,33585.0,Rent,10000.0,Education,12.61,0.3,4.0,591,No,1,32324.0
Male,High School,34363.0,Rent,10000.0,Education,10.28,0.29,3.0,642,No,1,33335.0
Female,Bachelor,34728.0,Rent,10000.0,Debtconsolidation,11.01,0.29,2.0,540,No,1,33627.0
Female,Master,34618.0,Rent,10000.0,Education,6.17,0.29,3.0,548,No,1,34001.0
Female,Associate,34764.0,Rent,10000.0,Medical,6.91,0.29,3.0,587,No,1,34073.0
Male,High School,82104.0,Mortgage,3000.0,Medical,14.35,0.04,3.0,556,Yes,0,81673.5
Male,Bachelor,35280.0,Rent,10000.0,Personal,11.34,0.28,3.0,650,No,1,34146.0
Female,Bachelor,35937.0,Rent,10000.0,Venture,7.49,0.28,2.0,608,No,1,35188.0
Female,High School,35634.0,Rent,10000.0,Medical,7.29,0.28,3.0,668,No,1,34905.0
Female,Bachelor,82111.0,Mortgage,9600.0,Education,14.79,0.12,4.0,645,Yes,0,80691.16
Female,Master,35464.0,Rent,10000.0,Venture,10.74,0.28,2.0,681,No,1,34390.0
Male,High School,35727.0,Rent,10000.0,Debtconsolidation,10.0,0.28,4.0,624,No,1,34727.0
Male,Associate,82635.0,Mortgage,6400.0,Venture,7.14,0.08,3.0,581,No,0,82178.04
Male,Associate,74782.0,Mortgage,3000.0,Debtconsolidation,16.0,0.03,4.0,539,No,1,74302.0
Male,Master,82109.0,Mortgage,3000.0,Debtconsolidation,8.49,0.03,4.0,614,No,0,81854.3
Female,Master,36101.0,Rent,10000.0,Homeimprovement,11.71,0.28,4.0,562,No,1,34930.0
Female,Bachelor,82546.0,Mortgage,12000.0,Debtconsolidation,10.75,0.15,2.0,689,No,0,81256.0
Male,Bachelor,82425.0,Mortgage,12000.0,Venture,7.51,0.15,3.0,628,Yes,0,81523.8
Female,High School,83053.0,Mortgage,6500.0,Homeimprovement,16.0,0.08,3.0,643,No,0,82013.0
Male,High School,36803.0,Rent,10000.0,Homeimprovement,15.27,0.27,4.0,608,No,1,35276.0
Male,High School,82302.0,Mortgage,19200.0,Education,16.0,0.24,4.0,621,Yes,0,79230.0
Female,High School,82279.0,Mortgage,16000.0,Debtconsolidation,7.9,0.19,4.0,628,No,0,81015.0
Male,Bachelor,37073.0,Rent,10000.0,Education,13.99,0.27,2.0,685,No,1,35674.0
Female,High School,37068.0,Rent,10000.0,Venture,11.99,0.27,4.0,606,No,1,35869.0
Male,Bachelor,36822.0,Rent,10000.0,Personal,16.0,0.27,3.0,695,No,1,35222.0
Male,High School,37060.0,Rent,10000.0,Debtconsolidation,7.49,0.27,2.0,616,No,1,36311.0
Female,Associate,37135.0,Rent,10000.0,Debtconsolidation,6.99,0.27,4.0,634,No,1,36436.0
Female,Associate,82681.0,Mortgage,9000.0,Education,15.27,0.11,2.0,691,No,0,81306.7
Male,Master,64253.0,Mortgage,8000.0,Medical,16.0,0.12,2.0,539,No,1,62973.0
Male,Associate,82588.0,Own,6000.0,Homeimprovement,12.42,0.07,4.0,620,Yes,0,81842.8
Female,Associate,82905.0,Mortgage,10000.0,Medical,9.91,0.12,4.0,563,Yes,0,81914.0
Female,Associate,64200.0,Mortgage,19200.0,Medical,16.0,0.31,3.0,610,No,1,61128.0
Female,Associate,82593.0,Mortgage,11000.0,Education,6.99,0.13,4.0,641,Yes,0,81824.1
Female,Master,82500.0,Mortgage,11500.0,Education,9.99,0.14,3.0,700,No,0,81351.15
Female,Associate,36904.0,Rent,10000.0,Debtconsolidation,10.37,0.27,4.0,639,No,1,35867.0
Male,Bachelor,36720.0,Rent,10000.0,Medical,6.17,0.27,4.0,588,No,1,36103.0
Female,Associate,82711.0,Mortgage,8000.0,Medical,7.49,0.1,4.0,657,Yes,0,82111.8
Female,Bachelor,37246.0,Rent,10000.0,Medical,7.51,0.27,2.0,636,No,1,36495.0
Female,High School,82734.0,Mortgage,6500.0,Venture,6.17,0.08,4.0,576,Yes,0,82332.95
Male,Associate,36822.0,Rent,10000.0,Education,11.86,0.27,2.0,692,No,1,35636.0
Female,Associate,82565.0,Mortgage,10000.0,Personal,7.49,0.12,2.0,618,No,0,81816.0
Male,High School,82669.0,Mortgage,6500.0,Venture,12.99,0.08,3.0,652,Yes,0,81824.65
Male,Master,37352.0,Rent,10000.0,Education,14.35,0.27,3.0,596,No,1,35917.0
Female,Master,36951.0,Rent,10000.0,Personal,13.98,0.27,2.0,630,No,1,35553.0
Male,High School,82852.0,Mortgage,8000.0,Debtconsolidation,11.01,0.1,3.0,589,Yes,0,81971.2
Male,Bachelor,37166.0,Rent,10000.0,Debtconsolidation,11.01,0.27,3.0,599,No,1,36065.0
Male,Master,82428.0,Mortgage,10000.0,Education,8.49,0.12,3.0,681,Yes,0,81579.0
Female,Bachelor,82489.0,Mortgage,10000.0,Personal,10.74,0.12,2.0,692,Yes,0,81415.0
Female,Doctorate,82564.0,Mortgage,10000.0,Debtconsolidation,6.17,0.12,2.0,703,No,0,81947.0
Female,High School,36826.0,Rent,10000.0,Medical,7.51,0.27,3.0,650,No,1,36075.0
Male,Master,82954.0,Mortgage,6000.0,Venture,11.01,0.07,2.0,699,Yes,0,82293.4
Male,Bachelor,82424.0,Mortgage,9750.0,Venture,10.37,0.12,3.0,703,No,0,81412.925
Male,Associate,36618.0,Rent,10000.0,Personal,11.48,0.27,4.0,597,No,1,35470.0
Male,High School,36814.0,Rent,10000.0,Medical,12.18,0.27,3.0,656,No,1,35596.0
Male,Associate,82735.0,Mortgage,10000.0,Venture,10.37,0.12,2.0,577,Yes,0,81698.0
Female,Bachelor,37083.0,Rent,10000.0,Medical,11.14,0.27,2.0,653,No,1,35969.0
Male,Bachelor,36877.0,Rent,10000.0,Venture,11.14,0.27,2.0,631,No,1,35763.0
Male,High School,82526.0,Mortgage,12000.0,Personal,6.17,0.15,4.0,639,Yes,0,81785.6
Male,Bachelor,37045.0,Rent,10000.0,Personal,11.14,0.27,2.0,651,No,1,35931.0
Male,High School,36965.0,Rent,10000.0,Medical,14.61,0.27,3.0,607,No,1,35504.0
Female,High School,36254.0,Rent,10000.0,Personal,11.01,0.28,4.0,569,No,1,35153.0
Female,High School,82683.0,Mortgage,3600.0,Medical,6.54,0.04,3.0,663,Yes,0,82447.56
Female,Associate,82275.0,Mortgage,10000.0,Education,11.01,0.12,2.0,612,Yes,0,81174.0
Male,High School,82757.0,Mortgage,13000.0,Medical,7.88,0.16,2.0,539,Yes,0,81732.6
Female,High School,37337.0,Rent,10000.0,Medical,9.63,0.27,4.0,698,No,1,36374.0
Male,Bachelor,82760.0,Mortgage,6000.0,Education,7.88,0.07,2.0,627,No,0,82287.2
Female,High School,37007.0,Rent,10000.0,Medical,12.53,0.27,4.0,596,No,1,35754.0
Male,Bachelor,82602.0,Mortgage,3500.0,Medical,6.39,0.04,4.0,696,No,0,82378.35
Male,Associate,36767.0,Rent,10000.0,Debtconsolidation,11.66,0.27,2.0,554,No,1,35601.0
Male,Master,37116.0,Rent,10000.0,Personal,8.38,0.27,2.0,595,No,1,36278.0
Female,High School,82705.0,Own,14000.0,Venture,11.01,0.17,3.0,645,Yes,0,81163.6
Female,Bachelor,37401.0,Rent,10000.0,Debtconsolidation,10.37,0.27,4.0,635,No,1,36364.0
Female,Master,38029.0,Rent,10000.0,Debtconsolidation,11.49,0.26,3.0,646,No,1,36880.0
Female,High School,37891.0,Rent,10000.0,Education,10.37,0.26,2.0,598,No,1,36854.0
Female,Master,82706.0,Mortgage,14800.0,Education,9.88,0.18,4.0,621,Yes,0,81243.76
Male,Master,37937.0,Rent,10000.0,Debtconsolidation,7.88,0.26,2.0,623,No,1,37149.0
Male,Bachelor,82711.0,Mortgage,6500.0,Education,11.01,0.08,2.0,582,No,0,81995.35
Female,Associate,38082.0,Rent,10000.0,Personal,8.9,0.26,4.0,676,No,1,37192.0
Female,Master,82507.0,Own,19200.0,Personal,12.18,0.29,4.0,702,Yes,0,80168.44
Male,Bachelor,82321.0,Mortgage,3600.0,Homeimprovement,7.74,0.04,4.0,655,Yes,0,82042.36
Female,Associate,38059.0,Rent,10000.0,Venture,14.65,0.26,2.0,592,No,1,36594.0
Female,High School,82445.0,Own,19200.0,Personal,13.92,0.25,4.0,676,No,0,79772.36
Male,Associate,38579.0,Rent,10000.0,Venture,16.0,0.26,2.0,655,No,1,36979.0
Male,Bachelor,38105.0,Rent,10000.0,Personal,11.01,0.26,4.0,656,No,1,37004.0
Female,Bachelor,38635.0,Rent,10000.0,Medical,7.51,0.26,2.0,607,No,1,37884.0
Female,High School,75527.0,Mortgage,19200.0,Homeimprovement,16.0,0.26,3.0,604,No,1,72455.0
Male,Bachelor,38656.0,Rent,10000.0,Medical,9.91,0.26,4.0,577,No,1,37665.0
Female,Associate,82585.0,Mortgage,4000.0,Education,11.01,0.05,4.0,671,Yes,0,82144.6
Female,Bachelor,82625.0,Mortgage,5500.0,Personal,15.68,0.07,4.0,575,Yes,0,81762.6
Female,Master,82616.0,Mortgage,12000.0,Education,11.01,0.15,3.0,595,No,0,81294.8
Male,Bachelor,82752.0,Mortgage,3000.0,Education,8.0,0.03,3.0,695,No,0,82512.0
Male,Associate,38098.0,Rent,10000.0,Personal,12.73,0.26,4.0,652,No,1,36825.0
Male,Associate,82387.0,Mortgage,19200.0,Debtconsolidation,12.84,0.25,2.0,573,Yes,0,79921.72
Male,Master,64320.0,Mortgage,7500.0,Medical,13.8,0.12,2.0,610,No,1,63285.0
Male,Master,75401.0,Mortgage,9000.0,Homeimprovement,11.03,0.12,2.0,678,No,1,74408.3
Female,Associate,82775.0,Mortgage,4200.0,Homeimprovement,6.17,0.05,4.0,544,Yes,0,82515.86
Male,Master,39659.0,Rent,10000.0,Personal,6.99,0.25,3.0,689,No,1,38960.0
Female,High School,82983.0,Mortgage,4000.0,Education,6.39,0.05,3.0,694,No,0,82727.4
Female,Bachelor,64317.0,Mortgage,4000.0,Medical,11.89,0.06,4.0,658,No,1,63841.4
Male,Associate,82896.0,Mortgage,16000.0,Education,11.26,0.19,3.0,584,No,0,81094.4
Female,Master,39098.0,Rent,10000.0,Medical,7.29,0.26,3.0,662,No,1,38369.0
Male,High School,39186.0,Rent,10000.0,Venture,13.11,0.26,4.0,686,No,1,37875.0
Male,Bachelor,82764.0,Mortgage,8100.0,Venture,11.01,0.1,4.0,626,Yes,0,81872.19
Female,Master,39742.0,Rent,10000.0,Venture,16.0,0.25,2.0,635,No,1,38142.0
Male,High School,39541.0,Rent,10000.0,Venture,13.22,0.25,3.0,671,No,1,38219.0
Male,Master,82838.0,Mortgage,17000.0,Education,11.01,0.21,3.0,703,No,0,80966.3
Male,High School,39687.0,Rent,10000.0,Medical,13.79,0.25,3.0,561,No,1,38308.0
Male,High School,39588.0,Rent,10000.0,Education,13.61,0.25,4.0,622,No,1,38227.0
Male,High School,39904.0,Rent,10000.0,Education,11.48,0.25,2.0,657,No,1,38756.0
Male,Master,83128.0,Mortgage,10500.0,Personal,6.91,0.13,3.0,661,Yes,0,82402.45
Male,Associate,75600.0,Own,4000.0,Personal,16.0,0.05,2.0,590,No,1,74960.0
Male,Associate,83119.0,Mortgage,3000.0,Personal,6.17,0.04,4.0,703,No,0,82933.9
Male,High School,40011.0,Rent,10000.0,Personal,11.14,0.25,3.0,539,No,1,38897.0
Male,Bachelor,40115.0,Rent,10000.0,Venture,11.48,0.25,3.0,539,No,1,38967.0
Female,High School,82895.0,Own,6000.0,Medical,6.54,0.07,4.0,642,Yes,0,82502.6
Female,High School,83179.0,Mortgage,3000.0,Venture,8.88,0.03,4.0,626,Yes,0,82912.6
Male,High School,40270.0,Rent,10000.0,Venture,7.51,0.25,4.0,563,Yes,0,39519.0
Female,High School,40692.0,Rent,10000.0,Personal,11.71,0.25,3.0,618,Yes,0,39521.0
Female,Master,40470.0,Rent,10000.0,Education,14.65,0.25,3.0,676,No,0,39005.0
Male,High School,41038.0,Rent,10000.0,Education,11.99,0.24,4.0,631,No,0,39839.0
Male,Bachelor,40777.0,Rent,10000.0,Medical,6.17,0.25,3.0,626,No,0,40160.0
Male,High School,40827.0,Rent,10000.0,Debtconsolidation,11.01,0.24,4.0,539,No,1,39726.0
Female,Associate,40528.0,Rent,10000.0,Medical,11.49,0.25,2.0,555,Yes,0,39379.0
Female,Bachelor,83249.0,Mortgage,12000.0,Personal,11.01,0.14,4.0,607,Yes,0,81927.8
Male,Bachelor,40965.0,Rent,10000.0,Debtconsolidation,11.83,0.24,3.0,689,Yes,0,39782.0
Female,Associate,41078.0,Rent,10000.0,Education,7.51,0.24,4.0,646,No,0,40327.0
Male,Bachelor,83345.0,Mortgage,9000.0,Medical,7.88,0.11,4.0,601,Yes,0,82635.8
Male,Associate,40689.0,Rent,10000.0,Venture,12.53,0.25,4.0,652,Yes,0,39436.0
Male,Bachelor,76040.0,Mortgage,10000.0,Debtconsolidation,15.7,0.13,3.0,697,No,1,74470.0
Male,Associate,41222.0,Rent,10000.0,Venture,10.25,0.24,3.0,674,Yes,0,40197.0
Male,Doctorate,83380.0,Mortgage,6500.0,Education,11.14,0.08,2.0,644,Yes,0,82655.9
Female,Master,83372.0,Mortgage,4200.0,Education,11.66,0.05,4.0,703,Yes,0,82882.28
Male,Master,40967.0,Rent,10000.0,Venture,13.16,0.24,3.0,654,Yes,0,39651.0
Male,High School,41863.0,Rent,10000.0,Medical,11.01,0.24,4.0,627,Yes,0,40762.0
Male,Associate,40955.0,Rent,10000.0,Debtconsolidation,9.88,0.24,4.0,656,No,1,39967.0
Male,Bachelor,41515.0,Rent,10000.0,Education,10.25,0.24,3.0,539,Yes,0,40490.0
Male,High School,41437.0,Rent,10000.0,Medical,11.03,0.24,4.0,600,Yes,0,40334.0
Female,Associate,76209.0,Mortgage,6000.0,Homeimprovement,14.74,0.08,4.0,611,No,1,75324.6
Male,Bachelor,83435.0,Mortgage,19200.0,Education,6.91,0.24,3.0,628,Yes,0,82108.28
Male,Master,83373.0,Mortgage,6000.0,Debtconsolidation,11.01,0.07,2.0,656,No,0,82712.4
Male,Bachelor,41964.0,Rent,10000.0,Homeimprovement,12.53,0.24,2.0,690,No,1,40711.0
Male,Master,41536.0,Rent,10000.0,Education,9.91,0.24,4.0,639,No,0,40545.0
Female,Bachelor,41390.0,Rent,10000.0,Education,13.61,0.24,4.0,674,No,0,40029.0
Male,Associate,42297.0,Rent,10000.0,Debtconsolidation,13.79,0.24,2.0,662,Yes,0,40918.0
Female,High School,83116.0,Mortgage,19200.0,Homeimprovement,11.83,0.23,2.0,646,Yes,0,80844.64
Male,Bachelor,65181.0,Mortgage,19200.0,Medical,15.7,0.31,4.0,614,No,1,62166.6
Male,Bachelor,43155.0,Rent,10000.0,Education,7.88,0.23,2.0,634,Yes,0,42367.0
Female,Associate,43170.0,Rent,10000.0,Debtconsolidation,11.01,0.23,4.0,695,Yes,0,42069.0
Male,Bachelor,83584.0,Mortgage,13250.0,Personal,6.62,0.16,2.0,645,Yes,0,82706.85
Male,High School,76443.0,Mortgage,12000.0,Education,15.27,0.16,2.0,647,No,1,74610.6
Male,Associate,83470.0,Mortgage,19200.0,Medical,6.99,0.3,2.0,639,Yes,0,82127.92
Female,High School,83514.0,Mortgage,15000.0,Education,8.49,0.18,2.0,580,Yes,0,82240.5
Male,High School,43273.0,Rent,10000.0,Venture,7.29,0.23,4.0,669,No,0,42544.0
Female,High School,43209.0,Rent,10000.0,Venture,7.66,0.23,3.0,661,Yes,0,42443.0
Male,Associate,42756.0,Rent,10000.0,Education,6.17,0.23,2.0,568,Yes,0,42139.0
Female,Associate,35913.0,Rent,10000.0,Education,16.0,0.28,3.0,677,No,1,34313.0
Female,Bachelor,43154.0,Rent,10000.0,Debtconsolidation,13.48,0.23,4.0,682,No,0,41806.0
Male,Bachelor,83656.0,Mortgage,6500.0,Medical,6.17,0.08,2.0,576,Yes,0,83254.95
Female,Bachelor,84027.0,Own,9000.0,Medical,6.17,0.11,3.0,556,Yes,0,83471.7
Female,Bachelor,84058.0,Mortgage,9600.0,Homeimprovement,7.49,0.11,3.0,609,Yes,0,83338.96
Female,High School,83651.0,Mortgage,15000.0,Personal,7.49,0.18,3.0,539,Yes,0,82527.5
Female,Associate,84055.0,Mortgage,8325.0,Medical,13.49,0.1,4.0,642,No,0,82931.9575
Female,High School,83702.0,Mortgage,5000.0,Personal,14.17,0.06,4.0,657,Yes,0,82993.5
Female,High School,83665.0,Mortgage,3000.0,Debtconsolidation,11.11,0.04,2.0,605,Yes,0,83331.7
Female,Master,43007.0,Rent,10000.0,Debtconsolidation,12.73,0.23,4.0,636,Yes,0,41734.0
Female,Bachelor,42997.0,Rent,10000.0,Venture,11.01,0.23,2.0,539,Yes,0,41896.0
Female,Master,42789.0,Rent,10000.0,Debtconsolidation,13.22,0.23,2.0,672,Yes,0,41467.0
Female,Master,43163.0,Rent,10000.0,Personal,12.84,0.23,4.0,694,Yes,0,41879.0
Female,Master,84059.0,Mortgage,19200.0,Personal,10.75,0.24,2.0,539,Yes,0,81995.0
Male,Master,84007.0,Mortgage,7200.0,Medical,7.88,0.09,2.0,601,Yes,0,83439.64
Male,Associate,83672.0,Mortgage,6000.0,Medical,7.14,0.07,3.0,652,Yes,0,83243.6
Male,Associate,43425.0,Rent,10000.0,Venture,11.01,0.23,4.0,611,No,0,42324.0
Male,Associate,43676.0,Rent,10000.0,Education,9.32,0.23,3.0,576,Yes,0,42744.0
Male,Associate,83691.0,Mortgage,11000.0,Personal,10.62,0.13,3.0,666,No,0,82522.8
Male,Bachelor,83814.0,Mortgage,16000.0,Venture,15.7,0.19,4.0,677,No,0,81302.0
Female,Associate,83714.0,Mortgage,6000.0,Venture,7.88,0.07,2.0,551,Yes,0,83241.2
Female,High School,83770.0,Mortgage,11000.0,Debtconsolidation,11.01,0.13,2.0,637,Yes,0,82558.9
Male,High School,83730.0,Mortgage,18000.0,Venture,14.22,0.21,4.0,656,No,0,81170.4
Female,High School,83651.0,Mortgage,5200.0,Homeimprovement,16.0,0.06,2.0,539,Yes,0,82819.0
